Date,Ligand,alphStatCov,Dose,Time,Kurtosis,Variance,Mean,Skew,Cell,Bivalent
11/8/2019,H16N N-term,1310771.861261923,0.345679,1.0,6.8489075,99575530.0,6167.552,2.265705,Treg,0
11/8/2019,H16N N-term,1946404.1037485674,0.115226,1.0,76.47982,158632300.0,7609.5127,6.0123277,Treg,0
11/8/2019,H16N N-term,2461262.3416232117,0.038409,1.0,765.1535,221196530000.0,21410.715,27.681496,Treg,0
11/8/2019,H16N N-term,-3909151.5186207835,0.012803,1.0,1006.8699,121084215000.0,15958.821,31.74616,Treg,0
11/8/2019,H16N N-term,687482.4508024284,0.004268,1.0,4.2843246,50063790.0,1136.9756,1.5690628,Treg,0
11/8/2019,H16N N-term,947134.448557803,0.001423,1.0,4.8476915,61617324.0,2104.3428,1.5180199,Treg,0
11/8/2019,H16N N-term,1111755.0837291095,0.000474,1.0,5.181979,72496090.0,2783.8027,1.7010353,Treg,0
11/8/2019,H16N N-term,1941376.2356831178,84.0,0.5,21.523148,347426880.0,18500.934,2.7860944,Treg,0
11/8/2019,H16N N-term,3239364.4517508172,28.0,0.5,548.9607,1885509800.0,18834.258,21.936697,Treg,0
11/8/2019,H16N N-term,2191291.4343946357,9.333333,0.5,87.171616,355545500.0,14576.548,6.2489433,Treg,0
11/8/2019,H16N N-term,2209908.5172472997,3.111,0.5,2.514557,181544600.0,11679.298,1.4199198,Treg,0
11/8/2019,H16N N-term,2255148.580353734,1.037037,0.5,1.9154086,193551300.0,12682.466,1.2765242,Treg,0
11/8/2019,H16N N-term,1544725.3928194004,0.345679,0.5,4.5012007,96329220.0,6123.794,1.7858503,Treg,0
11/8/2019,H16N N-term,1360517.8115903535,0.115226,0.5,281.3408,380010270.0,4567.9033,15.44396,Treg,0
11/8/2019,H16N N-term,834874.6110778422,0.038409,0.5,154.3464,233814050.0,3179.2852,10.446549,Treg,0
11/8/2019,H16N N-term,1261254.7725216353,0.012803,0.5,310.16907,172321770000.0,27248.652,17.604391,Treg,0
11/8/2019,H16N N-term,907314.1680301818,0.004268,0.5,5.061558,77286136.0,2732.5928,1.7529331,Treg,0
11/8/2019,H16N N-term,308964.650713771,0.001423,0.5,4.1620226,57218916.0,1887.2236,1.4598788,Treg,0
11/8/2019,H16N N-term,123456.41859635903,0.000474,0.5,5.454607,63957676.0,0.0,1.7985497,Treg,0
11/8/2019,H16L N-term,1856459.621433854,84.0,4.0,2.3932123,192407820.0,19693.578,1.2620554,Treg,0
11/8/2019,H16L N-term,2219727.967787975,28.0,4.0,7.0589666,210907540.0,19590.344,1.8780037,Treg,0
11/8/2019,H16L N-term,2038834.9044891421,9.333333,4.0,9.907147,203751180.0,19697.754,2.0062954,Treg,0
11/8/2019,H16L N-term,2575203.4898993326,3.111,4.0,7.5432806,190638220.0,18352.715,1.7344866,Treg,0
11/8/2019,H16L N-term,2246002.2913093204,1.037037,4.0,4.247533,164904830.0,15595.27,1.6175581,Treg,0
11/8/2019,H16L N-term,2120736.969363875,0.345679,4.0,447.62286,1155757000.0,14612.912,19.954056,Treg,0
11/8/2019,H16L N-term,4246727.4715121435,0.115226,4.0,321.61008,4357305300.0,15550.684,17.37844,Treg,0
11/8/2019,H16L N-term,1562597.0853017496,0.038409,4.0,3.209084,62729508.0,9500.986,1.5466095,Treg,0
11/8/2019,H16L N-term,1437309.2317074914,0.012803,4.0,7.0459547,80999200.0,9258.365,2.0494015,Treg,0
11/8/2019,H16L N-term,1139811.3415870578,0.004268,4.0,43.64814,92355910.0,7947.3257,4.3934226,Treg,0
11/8/2019,H16L N-term,1006041.2233232233,0.001423,4.0,9.011116,65366250.0,7254.986,2.0528698,Treg,0
11/8/2019,H16L N-term,1355496.044506877,0.000474,4.0,6.675004,109461680.0,10509.217,1.868785,Treg,0
11/8/2019,H16L N-term,2461275.5091468086,84.0,2.0,0.082609415,220504770.0,20229.953,0.8595526,Treg,0
11/8/2019,H16L N-term,3031293.1458242834,28.0,2.0,107.34318,404784640.0,20369.271,7.1501164,Treg,0
11/8/2019,H16L N-term,1960691.5432455738,9.333333,2.0,2.4618535,142409920.0,14914.213,1.5385481,Treg,0
11/8/2019,H16L N-term,1948599.0126817003,3.111,2.0,6.8919487,150361780.0,13868.857,2.2539964,Treg,0
11/8/2019,H16L N-term,1647567.6690658343,1.037037,2.0,12.044791,117423820.0,11417.291,2.792934,Treg,0
11/8/2019,H16L N-term,1518821.8434966388,0.345679,2.0,7.895424,77043710.0,9973.424,2.1746273,Treg,0
11/8/2019,H16L N-term,1295580.766987555,0.115226,2.0,4.295642,75713570.0,8695.318,1.7389776,Treg,0
11/8/2019,H16L N-term,990022.8474233559,0.038409,2.0,6.8995714,58488250.0,7258.654,1.9598128,Treg,0
11/8/2019,H16L N-term,933485.6242320881,0.012803,2.0,3.3563294,60379576.0,8887.039,1.5195824,Treg,0
11/8/2019,H16L N-term,814011.5034658825,0.004268,2.0,6.175314,58651588.0,7061.5054,1.7985028,Treg,0
11/8/2019,H16L N-term,1095557.7747495796,0.001423,2.0,1.8143563,64340300.0,7492.814,1.2430553,Treg,0
11/8/2019,H16L N-term,358939.43724160275,0.000474,2.0,2.970921,41417110.0,4460.9155,1.3385754,Treg,0
11/8/2019,H16L N-term,2449092.3405142073,84.0,1.0,0.6708844,251426780.0,19688.791,1.0778643,Treg,0
11/8/2019,H16L N-term,2221801.28138051,28.0,1.0,0.7593281,240597900.0,20465.535,0.99380934,Treg,0
11/8/2019,H16L N-term,1734323.7397255444,9.333333,1.0,3.33636,126721700.0,13765.76,1.5636058,Treg,0
11/8/2019,H16L N-term,1876299.613690649,3.111,1.0,2.0612135,118556620.0,13993.805,1.4501432,Treg,0
11/8/2019,H16L N-term,25208026.472930197,1.037037,1.0,374.83093,412822960000.0,43233.035,19.409918,Treg,0
11/8/2019,H16L N-term,1064913.1729769087,0.345679,1.0,8.338715,67494264.0,8659.771,2.1435235,Treg,0
11/8/2019,H16L N-term,732057.7314570595,0.115226,1.0,1.2952657,53959570.0,8251.883,1.1107404,Treg,0
11/8/2019,H16L N-term,889436.7454804796,0.038409,1.0,3.0666466,53212756.0,7479.261,1.4703965,Treg,0
11/8/2019,H16L N-term,2611337.7942101415,0.012803,1.0,181.63063,230128770.0,8358.15,12.094919,Treg,0
11/8/2019,H16L N-term,2874940.2269717427,0.004268,1.0,182.99254,265886000.0,7952.732,11.591119,Treg,0
11/8/2019,H16L N-term,-6094070.874743431,0.001423,1.0,340.6654,228878430000.0,35602.156,18.506666,Treg,0
11/8/2019,H16L N-term,1341262.225887721,0.000474,1.0,247.01472,318275300.0,6330.3687,14.199184,Treg,0
11/8/2019,H16L N-term,2175572.243337228,84.0,0.5,1.9196968,287362800.0,24573.879,1.1350683,Treg,0
11/8/2019,H16L N-term,3007146.7856270457,28.0,0.5,1.1820507,259319660.0,22274.432,1.1214641,Treg,0
11/8/2019,H16L N-term,1488944.6534418282,9.333333,0.5,262.3736,524431360.0,15771.738,14.22958,Treg,0
11/8/2019,H16L N-term,2033247.3375476366,3.111,0.5,3.6455808,138444700.0,14690.533,1.6888602,Treg,0
11/8/2019,H16L N-term,1158757.7901295072,1.037037,0.5,39.923054,104503490.0,12041.971,4.172443,Treg,0
11/8/2019,H16L N-term,1256168.8099175366,0.345679,0.5,8.632426,95353730.0,12013.105,2.1564248,Treg,0
11/8/2019,H16L N-term,1616031.6459674968,0.115226,0.5,32.32616,163068660.0,11521.357,4.456417,Treg,0
11/8/2019,H16L N-term,1113799.9603382563,0.038409,0.5,18.722055,98065736.0,9217.99,2.9840453,Treg,0
11/8/2019,H16L N-term,1021834.1701939785,0.012803,0.5,2.0911455,81955090.0,9178.996,1.211156,Treg,0
11/8/2019,H16L N-term,1305465.0465122364,0.004268,0.5,4.9515405,65708530.0,1974.8677,1.9913548,Treg,0
11/8/2019,H16L N-term,1399874.907638544,0.001423,0.5,1.3453493,44268136.0,2677.5728,1.0855675,Treg,0
11/8/2019,H16L N-term,773709.1467641518,0.000474,0.5,6.8526955,50388844.0,0.0,2.3821824,Treg,0
11/8/2019,H16N N-term,1194159.2239998896,84.0,4.0,23.575474,136547100.0,8896.538,3.0023136,Thelper,0
11/8/2019,H16N N-term,1537124.6327926435,28.0,4.0,5.090453,127519270.0,7764.4688,2.1856165,Thelper,0
11/8/2019,H16N N-term,1512592.5295364799,9.333333,4.0,48.90754,147081120.0,7859.8438,4.064763,Thelper,0
11/8/2019,H16N N-term,1420922.3990235014,3.111,4.0,25.43686,132184936.0,7720.205,3.3918064,Thelper,0
11/8/2019,H16N N-term,1168830.120657381,1.037037,4.0,7.663971,84600230.0,5943.0703,2.5673733,Thelper,0
11/8/2019,H16N N-term,840298.0210224463,0.345679,4.0,57.391438,57082612.0,5271.1396,4.8612533,Thelper,0
11/8/2019,H16N N-term,367263.52468987927,0.115226,4.0,593.48914,25988030.0,3161.9707,15.289404,Thelper,0
11/8/2019,H16N N-term,320605.4427068647,0.038409,4.0,127.07237,12187150.0,2276.4766,6.0131154,Thelper,0
11/8/2019,H16N N-term,190722.75807879295,0.012803,4.0,257.99066,9943166.0,1621.4863,9.724572,Thelper,0
11/8/2019,H16N N-term,158207.35951983125,0.004268,4.0,1325.7373,14748276.0,1282.375,26.12472,Thelper,0
11/8/2019,H16N N-term,134623.83436993376,0.001423,4.0,1086.6382,12505116.0,885.6372,22.778797,Thelper,0
11/8/2019,H16N N-term,154822.29355738076,0.000474,4.0,8647.245,72020610.0,131.83643,87.028946,Thelper,0
11/8/2019,H16N N-term,1006487.487342271,84.0,2.0,6.0898647,98397270.0,6952.076,2.1971207,Thelper,0
11/8/2019,H16N N-term,1227460.1134568725,28.0,2.0,17.646816,88268400.0,5240.084,3.0804675,Thelper,0
11/8/2019,H16N N-term,835662.4499475023,9.333333,2.0,26.49534,57468092.0,4117.87,3.5523064,Thelper,0
11/8/2019,H16N N-term,640473.1254466672,3.111,2.0,91.57578,38625260.0,3484.6406,5.5695033,Thelper,0
11/8/2019,H16N N-term,501889.6309618531,1.037037,2.0,246.09338,29567674.0,3176.1943,10.170019,Thelper,0
11/8/2019,H16N N-term,331050.77527865296,0.345679,2.0,2907.9604,20035010.0,1801.9067,39.915848,Thelper,0
11/8/2019,H16N N-term,246519.97202838692,0.115226,2.0,144.61511,8297083.5,1105.1772,5.433816,Thelper,0
11/8/2019,H16N N-term,189898.43844937434,0.038409,2.0,8678.9,67589640.0,1875.4409,87.77199,Thelper,0
11/8/2019,H16N N-term,224128.3693742171,0.012803,2.0,7.3460865,6959610.0,1769.8682,0.8054673,Thelper,0
11/8/2019,H16N N-term,118412.78840945993,0.004268,2.0,819.811,15973635.0,876.20703,21.416126,Thelper,0
11/8/2019,H16N N-term,137089.58701852194,0.001423,2.0,745.751,14424634.0,0.0,21.284325,Thelper,0
11/8/2019,H16N N-term,138299.5733094812,0.000474,2.0,15.666212,6002931.5,565.4844,1.6147752,Thelper,0
11/8/2019,H16N N-term,1125938.550524387,84.0,1.0,44.479687,135418270.0,8335.447,3.4466667,Thelper,0
11/8/2019,H16N N-term,1311907.1425810845,28.0,1.0,8.161813,118176580.0,7127.005,2.2903054,Thelper,0
11/8/2019,H16N N-term,725938.3361937765,9.333333,1.0,125.43237,53205468.0,4251.6035,6.273817,Thelper,0
11/8/2019,H16N N-term,524974.0204196706,3.111,1.0,413.3067,33767428.0,3338.7314,11.889879,Thelper,0
11/8/2019,H16N N-term,482689.2919325062,1.037037,1.0,79.95602,16960382.0,3049.3652,4.908919,Thelper,0
11/8/2019,H16N N-term,445177.4497193267,0.345679,1.0,21.70353,11292566.0,2893.5342,1.9076188,Thelper,0
11/8/2019,H16N N-term,291525.494687236,0.115226,1.0,6912.919,499236380.0,2023.248,81.81838,Thelper,0
11/8/2019,H16N N-term,203231.48911708075,0.038409,1.0,414.26218,9609232.0,1434.7476,11.756698,Thelper,0
11/8/2019,H16N N-term,150521.30766622687,0.012803,1.0,1482.6327,27156762.0,2097.4482,31.65081,Thelper,0
11/8/2019,H16N N-term,149171.8714292475,0.004268,1.0,2533.9348,23914122.0,1331.1504,41.841747,Thelper,0
11/8/2019,H16N N-term,114016.69763378141,0.001423,1.0,794.1711,11181351.0,735.0405,19.630257,Thelper,0
11/8/2019,H16N N-term,136583.04145114284,0.000474,1.0,274.7542,7745528.5,911.77246,8.758893,Thelper,0
11/8/2019,H16N N-term,1380969.7344364896,84.0,0.5,2.9242768,132645830.0,8741.831,1.7132903,Thelper,0
11/8/2019,H16N N-term,1481510.6899303081,28.0,0.5,3.5301228,94692490.0,6665.174,1.8342503,Thelper,0
11/8/2019,H16N N-term,631819.7775369991,9.333333,0.5,430.74295,46402330.0,3880.2295,11.987292,Thelper,0
11/8/2019,H16N N-term,397629.1976351545,3.111,0.5,643.6364,39400816.0,2800.46,18.408674,Thelper,0
11/8/2019,H16N N-term,585156.2640239866,1.037037,0.5,2885.976,106308960.0,2878.8896,44.954006,Thelper,0
11/8/2019,H16N N-term,227483.1481411167,0.345679,0.5,622.82227,21064368.0,1445.7261,19.841639,Thelper,0
11/8/2019,H16N N-term,315640.0890950863,0.115226,0.5,574.9539,18776266.0,2389.8838,17.33267,Thelper,0
11/8/2019,H16N N-term,166566.68200633887,0.038409,0.5,38.60662,6150195.5,1055.333,2.4392462,Thelper,0
11/8/2019,H16N N-term,178902.15727051982,0.012803,0.5,4979.771,25840858.0,1680.624,61.610313,Thelper,0
11/8/2019,H16N N-term,130948.4093437941,0.004268,0.5,1474.1964,13013275.0,1215.3545,28.820803,Thelper,0
11/8/2019,H16N N-term,102168.69980179824,0.001423,0.5,2916.7073,36468836.0,1439.3682,46.44259,Thelper,0
11/8/2019,H16N N-term,75695.25355168102,0.000474,0.5,1110.4021,9917569.0,230.29639,22.686773,Thelper,0
11/8/2019,H16L N-term,831441.1700032573,84.0,4.0,42.328705,58826064.0,7492.746,3.9633324,Thelper,0
11/8/2019,H16L N-term,1001917.193815953,28.0,4.0,246.91312,69583990.0,6603.752,9.244519,Thelper,0
11/8/2019,H16L N-term,861866.0085396736,9.333333,4.0,9.095001,52403380.0,7411.1113,2.6953633,Thelper,0
11/8/2019,H16L N-term,633527.634708326,3.111,4.0,15.491159,35678044.0,6534.4727,3.2070847,Thelper,0
11/8/2019,H16L N-term,463264.5496990581,1.037037,4.0,31.037617,21793524.0,6669.658,3.57408,Thelper,0
11/8/2019,H16L N-term,270717.89609484805,0.345679,4.0,13.92157,9304285.0,5128.5176,2.1355135,Thelper,0
11/8/2019,H16L N-term,327205.68092519627,0.115226,4.0,658.7299,15972052.0,5150.5693,17.981234,Thelper,0
11/8/2019,H16L N-term,342073.0695429775,0.038409,4.0,3562.5806,193670600.0,5161.83,57.169575,Thelper,0
11/8/2019,H16L N-term,177646.9244390386,0.012803,4.0,4295.5845,38193824.0,4901.7666,57.73197,Thelper,0
11/8/2019,H16L N-term,186228.9555718296,0.004268,4.0,10.2940645,6497956.0,4776.625,1.0620059,Thelper,0
11/8/2019,H16L N-term,147059.58101112413,0.001423,4.0,398.01456,8681492.0,4518.05,11.497766,Thelper,0
11/8/2019,H16L N-term,175254.38589903756,0.000474,4.0,416.80643,12891083.0,4208.2715,12.06653,Thelper,0
11/8/2019,H16L N-term,725809.586264822,84.0,2.0,11.147447,43891080.0,7071.421,2.8621008,Thelper,0
11/8/2019,H16L N-term,622287.3023670096,28.0,2.0,282.29776,55130044.0,7114.912,9.999635,Thelper,0
11/8/2019,H16L N-term,411855.58356849826,9.333333,2.0,14.703829,14408831.0,6197.164,2.3426936,Thelper,0
11/8/2019,H16L N-term,344637.9767656333,3.111,2.0,4131.874,69348040.0,5943.0166,59.188347,Thelper,0
11/8/2019,H16L N-term,239499.82436983846,1.037037,2.0,693.19415,11639658.0,5876.4863,16.315365,Thelper,0
11/8/2019,H16L N-term,263276.4288818797,0.345679,2.0,88.466545,8692377.0,5751.3955,3.5827165,Thelper,0
11/8/2019,H16L N-term,227339.5387012965,0.115226,2.0,9.915163,6825462.5,4588.5723,0.93993866,Thelper,0
11/8/2019,H16L N-term,274789.27972709277,0.038409,2.0,1236.0989,11995334.0,4784.216,23.376013,Thelper,0
11/8/2019,H16L N-term,317662.66499427974,0.012803,2.0,13.331615,8891317.0,5180.3984,1.368407,Thelper,0
11/8/2019,H16L N-term,172767.68014399902,0.004268,2.0,2317.0183,27429078.0,4636.3525,41.2867,Thelper,0
11/8/2019,H16L N-term,137332.0883773739,0.001423,2.0,1433.5607,10259169.0,3907.9558,24.924555,Thelper,0
11/8/2019,H16L N-term,174408.13450551734,0.000474,2.0,221.12968,7053119.5,3646.4402,7.245493,Thelper,0
11/8/2019,H16L N-term,971753.7227541587,84.0,1.0,9.032043,60386540.0,8054.5234,2.5869856,Thelper,0
11/8/2019,H16L N-term,645685.6257382743,28.0,1.0,20.424883,44426610.0,7168.8037,3.238387,Thelper,0
11/8/2019,H16L N-term,354268.36552808597,9.333333,1.0,12.997924,11166910.0,5359.8213,2.1253676,Thelper,0
11/8/2019,H16L N-term,289357.463011432,3.111,1.0,151.68097,12340517.0,5572.616,7.485782,Thelper,0
11/8/2019,H16L N-term,127867.85529640151,1.037037,1.0,2371.5356,40145308.0,5368.075,42.82432,Thelper,0
11/8/2019,H16L N-term,293985.4682476449,0.345679,1.0,1.2835283,7524338.5,5065.9043,0.34906492,Thelper,0
11/8/2019,H16L N-term,241524.65950373953,0.115226,1.0,13.294008,8765597.0,5155.2812,1.5744061,Thelper,0
11/8/2019,H16L N-term,271525.44372590975,0.038409,1.0,1657.5907,19038288.0,5230.3516,31.124125,Thelper,0
11/8/2019,H16L N-term,226712.52694051497,0.012803,1.0,4636.3237,1041848400.0,5398.4756,67.49416,Thelper,0
11/8/2019,H16L N-term,285728.7229510486,0.004268,1.0,6275.837,99905176.0,3810.3357,75.00181,Thelper,0
11/8/2019,H16L N-term,241657.68837755334,0.001423,1.0,240.31331,10217171.0,4316.449,7.9182296,Thelper,0
11/8/2019,H16L N-term,160796.5527577392,0.000474,1.0,1.8939915,4961902.5,3296.05,0.6095689,Thelper,0
11/8/2019,H16L N-term,805372.5424623619,84.0,0.5,7.766878,67747570.0,9507.119,2.4738057,Thelper,0
11/8/2019,H16L N-term,772314.2372064791,28.0,0.5,9.433621,55944308.0,8832.301,2.6499617,Thelper,0
11/8/2019,H16L N-term,276160.9731382621,9.333333,0.5,30.557716,11367951.0,6598.458,2.6487403,Thelper,0
11/8/2019,H16L N-term,264909.47421301523,3.111,0.5,1736.2864,21360012.0,6903.032,30.730757,Thelper,0
11/8/2019,H16L N-term,290599.3334561614,1.037037,0.5,921.23553,25859264.0,6700.993,23.02919,Thelper,0
11/8/2019,H16L N-term,287968.08386764774,0.345679,0.5,44.2464,11519643.0,7253.0996,2.6198454,Thelper,0
11/8/2019,H16L N-term,195136.97427066823,0.115226,0.5,0.22663593,10151436.0,6937.92,-0.021615269,Thelper,0
11/8/2019,H16L N-term,209752.36957467406,0.038409,0.5,5.1490717,8458549.0,5765.8867,0.5723836,Thelper,0
11/8/2019,H16L N-term,157153.42681225736,0.012803,0.5,343.1879,12554152.0,5580.1465,9.696469,Thelper,0
11/8/2019,H16L N-term,-47873.08129664141,0.004268,0.5,1759.5576,17502460.0,177.07056,38.283314,Thelper,0
11/8/2019,H16L N-term,-9913.778011370445,0.001423,0.5,764.0764,3543359.2,2.2131348,17.229736,Thelper,0
11/8/2019,H16L N-term,-63651.68899292969,0.000474,0.5,1783.7083,7177248.0,0.0,33.796875,Thelper,0
11/27/2019,WT C-term,2000169.5792151468,84.0,4.0,3.823389,320807900.0,23781.623,1.5760999,Treg,0
11/27/2019,WT C-term,978535.7029213882,28.0,4.0,265.40063,5726555000.0,26972.303,15.763993,Treg,0
11/27/2019,WT C-term,2207325.2355924426,9.333333,4.0,5.1690207,279748200.0,20138.053,1.7779356,Treg,0
11/27/2019,WT C-term,1843214.6015168757,3.111,4.0,4.7140017,231899020.0,17816.672,1.5434688,Treg,0
11/27/2019,WT C-term,1976056.6833029108,1.037037,4.0,2.7653008,190174900.0,16997.307,1.2218661,Treg,0
11/27/2019,WT C-term,1657938.0078396245,0.345679,4.0,1.0136113,150665120.0,15015.25,0.8789256,Treg,0
11/27/2019,WT C-term,1701735.0531853351,0.115226,4.0,5.4736137,144367730.0,12656.131,1.3515173,Treg,0
11/27/2019,WT C-term,1971104.7377212169,0.038409,4.0,1.8075142,92410600.0,9343.061,1.1754994,Treg,0
11/27/2019,WT C-term,2115839.018824069,0.012803,4.0,31.943218,95712630.0,7073.3374,3.7404497,Treg,0
11/27/2019,WT C-term,978482.1722344713,0.004268,4.0,3.6209698,43545044.0,3447.6235,1.6057291,Treg,0
11/27/2019,WT C-term,780638.8171131754,0.001423,4.0,5.4597235,54045984.0,2739.4058,1.9113624,Treg,0
11/27/2019,WT C-term,793411.1997103349,0.000474,4.0,138.067,85968960.0,803.7002,9.589885,Treg,0
11/27/2019,WT C-term,63375303.3237883,84.0,2.0,236.13725,567027040000.0,72450.73,15.050974,Treg,0
11/27/2019,WT C-term,1793954.1121873916,28.0,2.0,7.352519,178197170.0,16836.797,1.8300054,Treg,0
11/27/2019,WT C-term,1515106.1358699047,9.333333,2.0,258.1666,842696700.0,16058.801,14.312209,Treg,0
11/27/2019,WT C-term,1867553.9624077107,3.111,2.0,2.0045943,119910540.0,12780.572,1.0318395,Treg,0
11/27/2019,WT C-term,5295074.164843619,1.037037,2.0,464.26157,193523060000.0,32935.305,21.57385,Treg,0
11/27/2019,WT C-term,2008044.48738501,0.345679,2.0,18.119349,149594580.0,11405.645,2.7904832,Treg,0
11/27/2019,WT C-term,1771928.1455618406,0.115226,2.0,4.7597413,71353190.0,5966.7954,1.6702733,Treg,0
11/27/2019,WT C-term,865605.571378404,0.038409,2.0,1.8874478,40132590.0,3125.9692,1.2448874,Treg,0
11/27/2019,WT C-term,187313.75846988944,0.012803,2.0,9.45242,43108190.0,1090.7476,2.4286969,Treg,0
11/27/2019,WT C-term,215871.8640903289,0.004268,2.0,192.74072,137349100.0,1677.4048,11.840785,Treg,0
11/27/2019,WT C-term,17710.182213659493,0.001423,2.0,249.69055,153917730.0,277.70898,14.446124,Treg,0
11/27/2019,WT C-term,23217580.00774686,0.000474,2.0,473.91586,375869870000.0,28204.408,21.814503,Treg,0
11/27/2019,WT C-term,2783030.6135147396,84.0,1.0,2.4208593,401465630.0,24790.762,1.4428049,Treg,0
11/27/2019,WT C-term,1635722.1026987366,28.0,1.0,4.384117,149900130.0,15264.643,1.540515,Treg,0
11/27/2019,WT C-term,19199542.80610745,9.333333,1.0,371.7058,236437650000.0,37578.863,19.327612,Treg,0
11/27/2019,WT C-term,1115741.1950508105,3.111,1.0,0.832592,84181590.0,10768.064,0.83670706,Treg,0
11/27/2019,WT C-term,1377174.9388949063,1.037037,1.0,456.14923,15415911000.0,15667.182,21.348215,Treg,0
11/27/2019,WT C-term,2461302.992515004,0.345679,1.0,261.4141,530381440.0,8038.804,15.077317,Treg,0
11/27/2019,WT C-term,1199513.7243927591,0.115226,1.0,2.744176,48861930.0,4324.14,1.312695,Treg,0
11/27/2019,WT C-term,179628.9505215356,0.038409,1.0,6.431053,35134870.0,1253.6108,1.917258,Treg,0
11/27/2019,WT C-term,1529614.094696583,0.012803,1.0,494.58112,4091136000.0,4166.6206,22.15925,Treg,0
11/27/2019,WT C-term,-434920.9104374925,0.004268,1.0,4.969043,35444650.0,0.05517578,1.8900658,Treg,0
11/27/2019,WT C-term,24715747.399153315,0.001423,1.0,416.6948,144938390000.0,18420.258,20.458292,Treg,0
11/27/2019,WT C-term,-303249.87537915865,0.000474,1.0,109.872025,88963550.0,139.16016,8.632721,Treg,0
11/27/2019,WT C-term,965238.9701686543,84.0,0.5,2.26189,195410640.0,20411.86,1.1923538,Treg,0
11/27/2019,WT C-term,2247932.7115663453,28.0,0.5,371.61566,301810450000.0,45850.918,19.324125,Treg,0
11/27/2019,WT C-term,1574200.598712626,9.333333,0.5,0.17925,94308780.0,11345.301,0.7121461,Treg,0
11/27/2019,WT C-term,1630472.3198961935,3.111,0.5,10.166074,108005190.0,10902.748,2.0327265,Treg,0
11/27/2019,WT C-term,1867410.398742811,1.037037,0.5,1.481884,83417530.0,8680.508,1.1986715,Treg,0
11/27/2019,WT C-term,1726332.087859198,0.345679,0.5,4.812972,68811256.0,6836.063,1.5465827,Treg,0
11/27/2019,WT C-term,904085.401232411,0.115226,0.5,2.0110598,40504540.0,2499.8394,1.2843488,Treg,0
11/27/2019,WT C-term,47543820.251446635,0.038409,0.5,210.63339,466956000000.0,47736.066,14.57148,Treg,0
11/27/2019,WT C-term,3532371.8708414156,0.012803,0.5,363.55728,47281545000.0,11401.973,19.113714,Treg,0
11/27/2019,WT C-term,1134250.9361111645,0.004268,0.5,361.64984,1032279740.0,2275.855,18.69405,Treg,0
11/27/2019,WT C-term,-384479.24782685784,0.001423,0.5,6.105296,39304244.0,0.0,2.016223,Treg,0
11/27/2019,WT C-term,-5078998.354376683,0.000474,0.5,320.18512,10677404000.0,4428.906,17.924337,Treg,0
11/27/2019,V91K C-term,1068475.1868183874,84.0,4.0,4.4493594,112666840.0,13323.381,1.6675487,Treg,0
11/27/2019,V91K C-term,1227100.409199802,28.0,4.0,2.8210797,100677790.0,13346.902,1.0876881,Treg,0
11/27/2019,V91K C-term,1305577.1829094489,9.333333,4.0,1.5989165,92379240.0,12844.613,0.99744666,Treg,0
11/27/2019,V91K C-term,1876148.8776639816,3.111,4.0,3.4101505,97295300.0,12032.025,1.348347,Treg,0
11/27/2019,V91K C-term,1596093.2794497802,1.037037,4.0,383.6758,28348290000.0,16705.732,19.621737,Treg,0
11/27/2019,V91K C-term,1333280.6653379984,0.345679,4.0,1.5385146,50291130.0,7024.7935,1.1705916,Treg,0
11/27/2019,V91K C-term,1310293.4027956908,0.115226,4.0,32.990936,71714260.0,5645.8306,4.449468,Treg,0
11/27/2019,V91K C-term,1058661.7750959739,0.038409,4.0,13.944918,46307576.0,3641.52,2.7624166,Treg,0
11/27/2019,V91K C-term,38544452.86396502,0.012803,4.0,310.95618,490237300000.0,41538.66,17.689901,Treg,0
11/27/2019,V91K C-term,52714026.0161149,0.004268,4.0,253.98431,687024400000.0,53125.25,15.999204,Treg,0
11/27/2019,V91K C-term,25342338.570290115,0.001423,4.0,436.87238,372775980000.0,31029.021,20.94773,Treg,0
11/27/2019,V91K C-term,-219918.03721087132,0.000474,4.0,2.5195184,18482076.0,244.69287,1.4996291,Treg,0
11/27/2019,V91K C-term,1553974.880675931,84.0,2.0,5.185199,116934710.0,13185.314,1.4693998,Treg,0
11/27/2019,V91K C-term,1318286.2986612706,28.0,2.0,1.605175,99414340.0,12622.695,1.0841247,Treg,0
11/27/2019,V91K C-term,1637983.0860794487,9.333333,2.0,17.572521,100888920.0,9289.645,3.0521069,Treg,0
11/27/2019,V91K C-term,1255799.2896687451,3.111,2.0,1.712256,54636996.0,6991.721,1.2838174,Treg,0
11/27/2019,V91K C-term,761900.0409231435,1.037037,2.0,216.4392,219597310.0,4479.5317,13.479558,Treg,0
11/27/2019,V91K C-term,803090.1095478043,0.345679,2.0,1.0656033,32741198.0,3709.1284,1.1508163,Treg,0
11/27/2019,V91K C-term,4479664.778024557,0.115226,2.0,296.6642,17337709000.0,9664.191,17.262695,Treg,0
11/27/2019,V91K C-term,-68779.08058131037,0.038409,2.0,4.3747387,20909594.0,846.35547,1.7363081,Treg,0
11/27/2019,V91K C-term,-3624461.682063378,0.012803,2.0,275.85208,41785940000.0,14361.5625,16.302536,Treg,0
11/27/2019,V91K C-term,1357416.0404220822,0.004268,2.0,245.05167,156492210.0,2087.0142,14.126764,Treg,0
