ForeCyt Compensation Matrix, File Version 1.0, Export On 4/24/2019, ForeCyt Version 6.2.6752, Experiment: 2019-04-23 Receptor Quant, Analysis: Analysis 1, Plate: Plate 0003
BL3-H,VL4-H,5.8106
RL1-H,VL4-H,0.2754
VL4-H,BL3-H,16.6076
RL1-H,BL3-H,0.4266
VL4-H,RL1-H,0.1136
BL3-H,RL1-H,0.0079
